9,13,50,20,0,0,0,0,0,1
9.5,11,36.1473776448555,22.8074967114407,7.64229851099603,2.36543304044478,2.99102038992021,-0.231941861425595,1.5707963267949,3
9.5,12,-63.9724896583732,-13.1175209163254,-7.8479940426746,-1.55209197734667,-1.91862995055623,-0.564676113208813,1.5707963267949,4
9.5,13,50,20,0,0,0,0,0,1
10,11,39.9685269003535,23.9902132316631,7.80171273613995,1.77010688455577,2.94022324047886,-0.595892017187663,1.5707963267949,3
10,12,-67.8964866797105,-13.8935669049987,-7.83254075314692,-1.62828294540373,-1.92056275684588,-0.558066928796674,1.5707963267949,4
10,13,50,20,0,0,0,0,0,1
10.5,11,43.8693832684235,24.875266673941,7.93098939479773,1.04852621312292,2.78756901747463,-1.1088097099212,1.5707963267949,3
10.5,12,-71.812757056284,-14.7077083777006,-7.81871485787341,-1.69342787601647,-1.9221458509314,-0.552589655845282,1.5707963267949,4
10.5,13,50,20,0,0,0,0,0,1
11,11,47.8348779658224,25.3995297805024,7.99936307289737,0.10094764963063,2.34805696112867,-1.86725159185772,1.5707963267949,3
11,12,-75.7221144852207,-15.5544223157088,-7.80642678008771,-1.74920008207451,-1.92344753599642,-0.548041582609649,1.5707963267949,4
11,13,50,20,0,0,0,0,0,1
11.5,11,51.834559502271,25.4500036053178,7.91045037165143,-1.19363935828198,1.11653229967732,-2.78448480401264,1.5707963267949,3
11.5,12,-79.6253278752645,-16.4290223567461,-7.79556064740723,-1.79700700961232,-1.92452158843895,-0.544257894414437,1.5707963267949,4
11.5,13,50,20,0,0,0,0,0,1
12,11,55.7897846880968,24.8531839261768,7.43191050320762,-2.61525801119485,-0.957079736887622,-2.84323730582572,1.5707963267949,3
12,12,-83.5231081989681,-17.3275258615522,-7.78598932256837,-1.83803434920335,-1.92541063099498,-0.541104335642859,1.5707963267949,4
12,13,50,20,0,0,0,0,0,1
12.5,11,59.5057399397006,23.5455549205793,6.28235297809614,-3.5788541384492,-2.29911505022295,-1.9271922545087,1.5707963267949,3
12.5,12,-87.4161028602523,-18.2465430361539,-7.77758394446145,-1.87328267670834,-1.92614865527336,-0.538471315659997,1.5707963267949,4
12.5,13,50,20,0,0,0,0,0,1
13,11,62.6469164287486,21.7561278513548,4.87693309753283,-4.1030630274595,-2.81083976112662,-1.0484177780206,1.5707963267949,3
13,12,-91.304894832483,-19.1831843745081,-7.7702197714057,-1.90359783149068,-1.92676292375669,-0.536269182068629,1.5707963267949,4
13,13,50,20,0,0,0,0,0,1
13.5,11,65.0853829775151,19.704596337625,3.39118847233751,-4.30937082833775,-2.97148925039064,-0.412615601756497,1.5707963267949,3
13.5,12,-95.1900047181859,-20.1349832902534,-7.76377955549263,-1.92969609361541,-1.92727541571852,-0.534424430548429,1.5707963267949,4
13.5,13,50,20,0,0,0,0,0,1
14,11,66.7809772136838,17.5499109234561,1.89147598399273,-4.2800032900905,-2.99942497668956,0.0587350764944976,1.5707963267949,3
14,12,-99.0718944959322,-21.0998313370611,-7.75815528818603,-1.95218506407337,-1.92770393523656,-0.532876663097073,1.5707963267949,4
14,13,50,20,0,0,0,0,0,1
14.5,11,67.7267152056802,15.4099092784109,0.407212696384365,-4.0632949767797,-2.96852657521673,0.433416626621595,1.5707963267949,3
14.5,12,-102.950972140025,-22.0759238690978,-7.7532488896543,-1.97158100393425,-1.92806296679632,-0.531576143246269,1.5707963267949,4
14.5,13,50,20,0,0,0,0,0,1
15,11,67.9303215538724,13.378261790021,-1.04489649862208,-3.68729113932889,-2.90421839001289,0.752007674901616,1.5707963267949,3
15,12,-106.827596584852,-23.0617143710649,-7.74897223012602,-1.98832325760573,-1.92836434079645,-0.530481827346305,1.5707963267949,4
15,13,50,20,0,0,0,0,0,1
15.5,11,67.4078733045613,11.5346162203566,-2.45200775680127,-3.16763942220927,-2.81422251635838,1.03930343423924,1.5707963267949,3
15.5,12,-110.702082699915,-24.0558759998678,-7.7452467449775,-2.00278627402311,-1.92861775473133,-0.529559775790295,1.5707963267949,4
15.5,13,50,20,0,0,0,0,0,1
16,11,66.1818694261607,9.95079650925195,-3.80096131610454,-2.51164834388347,-2.69790711860653,1.3119821566516,1.5707963267949,3
16,12,-114.574706072404,-25.0572691368793,-7.74200281838703,-2.01528964669777,-1.92883118395165,-0.528781867896083,1.5707963267949,4
16,13,50,20,0,0,0,0,0,1
16.5,11,64.2813887681084,8.69497233731022,-5.07523507006025,-1.72030366551656,-2.54854750791142,1.58268935673381,1.5707963267949,3
16.5,12,-118.445707481598,-26.0649139602282,-7.73917905088776,-2.02610651701733,-1.92901120731392,-0.52812475993584,1.5707963267949,4
16.5,13,50,20,0,0,0,0,0,1
17,11,61.7437712330783,7.83482050455193,-6.25134675998569,-0.789303508255177,-2.35222337985088,1.86200031452277,1.5707963267949,3
17,12,-122.315297007041,-27.0779672187369,-7.73672148552233,-2.03547062259741,-1.92916326676766,-0.527569038282519,1.5707963267949,4
17,13,50,20,0,0,0,0,0,1
17.5,11,58.6180978530854,7.44016875042434,-7.2931504085787,0.289883758987305,-2.08360729718602,2.15837453448496,1.5707963267949,3
17.5,12,-126.183657749803,-28.0957025300356,-7.73458283968637,-2.04358222149959,-1.92929187532718,-0.527098529495711,1.5707963267949,4
17.5,13,50,20,0,0,0,0,0,1
18,11,54.9715226487961,7.585110629918,-7.86295537767185,1.47442623713136,-1.6973408169206,2.47366815705246,1.5707963267949,3
18,12,-130.050949169646,-29.1174936407854,-7.73272177110095,-2.05061308167617,-1.92940078446688,-0.526699736945611,1.5707963267949,4
18,13,50,20,0,0,0,0,0,1
18.5,11,51.0400449599602,8.32232374848368,-7.57310443331149,2.57838888497406,-1.11524850455166,2.78499924113011,1.5707963267949,3
18.5,12,-133.917310055196,-30.1428001816235,-7.73110219388319,-2.05671069130652,-1.9294931194346,-0.526361379714101,1.5707963267949,4
18.5,13,50,20,0,0,0,0,0,1
19,11,47.2534927433044,9.61151819097071,-7.07305803269009,3.73789380081862,-0.266134567061114,2.98817208209554,1.5707963267949,3
19,12,-137.782861152138,-31.1711555272767,-7.7296926524547,-2.06200181827945,-1.92957148906382,-0.526074014366824,1.5707963267949,4
19,13,50,20,0,0,0,0,0,1
19.5,11,43.7169637269594,11.48046509138,-6.32168140950322,4.90268744228524,0.766794477304356,2.90034932888705,1.5707963267949,3
19.5,12,-141.647707478365,-32.2021564364165,-7.72846575570443,-2.06659552474689,-1.92963807521537,-0.525829724035369,1.5707963267949,4
19.5,13,50,20,0,0,0,0,0,1
20,11,40.5561230222078,13.9318088125226,-5.31510590442336,5.97910103817989,1.78060427579177,2.41442506883772,1.5707963267949,3
20,12,-145.511940356218,-33.2354541987899,-7.7273976704785,-2.07058572444693,-1.92969470587225,-0.525621862300854,1.5707963267949,4
20,13,50,20,0,0,0,0,0,1
20.5,11,37.8985700699961,16.9213593316126,-4.05316361719773,6.78996580107919,2.52388457445127,1.62172952579859,1.5707963267949,3
20.5,12,-149.375639191457,-34.2707470610134,-7.72646767146492,-2.07405335558358,-1.92974291506084,-0.525444841798347,1.5707963267949,4
20.5,13,50,20,0,0,0,0,0,1
21,11,35.8719882613972,20.3163422321522,-2.59946838118471,7.15979030106944,2.90739047202605,0.739648999980499,1.5707963267949,3
21,12,-153.238873027189,-35.3077737388052,-7.72565774343308,-2.07706822982119,-1.9297839921141,-0.525293959398147,1.5707963267949,4
21,13,50,20,0,0,0,0,0,1
21.5,11,34.5722540708049,23.8962373826869,-1.09984426207934,7.12621201347991,2.99924823821074,-0.0671565751790573,1.5707963267949,3
21.5,12,-157.101701898906,-36.3463078537157,-7.72495223127144,-2.07969060789685,-1.92981902228041,-0.525165251368266,1.5707963267949,4
21.5,13,50,20,0,0,0,0,0,1
22,11,34.0223319397652,27.4593433894269,0.354493591861287,6.75892274519756,2.90867570788124,-0.734578536564702,1.5707963267949,3
22,12,-160.964178014541,-37.3861531576642,-7.72433753313249,-2.08197254406504,-1.92984892028159,-0.525055373163605,1.5707963267949,4
22,13,50,20,0,0,0,0,0,1
22.5,11,34.1995787356959,30.8388047620256,1.71366728424118,6.12437812585041,2.71834738475978,-1.2690892386943,1.5707963267949,3
22.5,12,-164.826346781108,-38.4271394296967,-7.72380183209887,-2.08395903473799,-1.9298744581083,-0.524961499484681,1.5707963267949,4
22.5,13,50,20,0,0,0,0,0,1
23,11,35.0564123778164,33.9009938249508,2.95060608576506,5.2758603586324,2.47387760304778,-1.69703553443603,1.5707963267949,3
23,12,-168.688247697157,-39.4691189470657,-7.7233348620315,-2.08568900100874,-1.92989628809202,-0.524881241052333,1.5707963267949,4
23,13,50,20,0,0,0,0,0,1
23.5,11,36.531715420699,36.538924004267,4.04888684968331,4.25420515084107,2.1965615278365,-2.04331041558266,1.5707963267949,3
23.5,12,-172.549915128173,-40.5119634475701,-7.72292770358463,-2.08719613002828,-1.92991496209509,-0.524812575193755,1.5707963267949,4
23.5,13,50,20,0,0,0,0,0,1
24,11,38.5561588455406,38.6660265796876,4.99606336683786,3.09108149217403,1.89435303430909,-2.32624731733406,1.5707963267949,3
24,12,-176.411378979965,-41.5555615125842,-7.72257260673141,-2.08850959628193,-1.92993094750198,-0.524753787860647,1.5707963267949,4
24,13,50,20,0,0,0,0,0,1
24.5,11,41.0541905289596,40.2115673257746,5.78007443987328,1.81228258798391,1.56802214607083,-2.55759780838024,1.5707963267949,3
24.5,12,-180.272665283331,-42.5998163107252,-7.72226283650882,-2.08965468053329,-1.92994464056885,-0.524703425126573,1.5707963267949,4
24.5,13,50,20,0,0,0,0,0,1
25,11,43.9442277488962,41.1177086197665,6.38717841865004,0.44063221017132,1.21420795755352,-2.74330075562519,1.5707963267949,3
25,12,-184.133796701585,-43.6446436509918,-7.72199253904601,-2.09065330146292,-1.92995637758639,-0.524660252557412,1.5707963267949,4
25,13,50,20,0,0,0,0,0,1
25.5,11,47.1378169582212,41.3380247248522,6.80065759072946,-1.00125369871902,0.826958344158858,-2.88377181778067,1.5707963267949,3
25.5,12,-187.994792971108,-44.6899703017233,-7.72175662527408,-2.09152447273175,-1.92996644422893,-0.524623221131451,1.5707963267949,4
25.5,13,50,20,0,0,0,0,0,1
26,11,50.5381457535859,40.8373978754927,7.0000746030879,-2.48793888906095,0.398834024716862,-2.97337038068387,1.5707963267949,3
26,12,-191.855671283745,-45.7357325380891,-7.72155067002455,-2.09228469626948,-1.92997508339621,-0.52459143861657,1.5707963267949,4
26,13,50,20,0,0,0,0,0,1
26.5,11,54.0381830551299,39.5934284309622,6.94184967714887,-3.97626999333146,-0.0774520475554043,-2.99900003006493,1.5707963267949,3
26.5,12,-195.716446618758,-46.7818748862239,-7.72137082450325,-2.09294830096446,-1.92998250180016,-0.524564145500995,1.5707963267949,4
26.5,13,50,20,0,0,0,0,0,1
27,11,57.5091078937043,37.6052934342965,6.18552134257129,-5.07339390552272,-0.605569001543194,-2.93824542616337,1.5707963267949,3
27,12,-199.577132031009,-47.8283490367061,-7.72121374037894,-2.09352773456274,-1.929988875505,-0.524540694729141,1.5707963267949,4
27,13,50,20,0,0,0,0,0,1
27.5,11,60.60186856499,35.0685964815351,5.24175118811595,-6.04351259466587,-1.1769866676711,-2.75947501965944,1.5707963267949,3
27.5,12,-203.437738901199,-48.8751129039875,-7.7210765039497,-2.09403381542798,-1.92999435459289,-0.524520534621471,1.5707963267949,4
27.5,13,50,20,0,0,0,0,0,1
28,11,63.2227441590479,32.0468401842022,4.12735448986609,-6.85309746866205,-1.72626692233851,-2.45356934135555,1.5707963267949,3
28,12,-207.298277153174,-49.9221298117015,-7.72095657904892,-2.09447594983594,-1.92999906709794,-0.524503194462222,1.5707963267949,4
28,13,50,20,0,0,0,0,0,1
28.5,11,65.286421403981,28.6202914498712,2.86702322850268,-7.46861284357584,-2.21763484475959,-2.02041968296394,1.5707963267949,3
28.5,12,-211.158755442698,-50.9693677866194,-7.72085175752737,-2.0948623196493,-1.93000312232731,-0.524488272325358,1.5707963267949,4
28.5,13,50,20,0,0,0,0,0,1
29,11,66.7199330182323,24.8859850280832,1.49460172158899,-7.85914535390606,-2.61314152621187,-1.47359810124305,1.5707963267949,3
29,12,-215.019181321462,-52.0167989464441,-7.72076011630092,-2.09520004451531,-1.93000661366773,-0.524475424780642,1.5707963267949,4
29,13,50,20,0,0,0,0,0,1
29.5,11,67.4672338790268,20.9564123511302,0.0529638707347165,-7.99982467485362,-2.87956733271669,-0.84148201189976,1.5707963267949,3
29.5,12,-218.879561379612,-53.0643989687017,-7.72067998008749,-2.09549532213181,-1.93000962095994,-0.524464358180851,1.5707963267949,4
29.5,13,50,20,0,0,0,0,0,1
30,11,67.4937158143942,16.9565000137034,-1.40784354710199,-7.87514930314869,-2.99551297855639,-0.164018277335953,1.5707963267949,3
30,12,-222.739901369656,-54.1121466297677,-7.72060988907336,-2.09575354961946,-1.93001221250952,-0.524454821280271,1.5707963267949,4
30,13,50,20,0,0,0,0,0,1
30.5,11,66.7897940408432,13.0189253621291,-2.83383517285267,-7.48126848957469,-2.95560346920475,0.514206313482083,1.5707963267949,3
30.5,12,-226.600206314193,-55.1600234045774,-7.72054857085074,-2.09597942860481,-1.93001444679133,-0.52444659897528,1.5707963267949,4
30.5,13,50,20,0,0,0,0,0,1
31,11,65.3728764544169,9.27829111734171,-4.17082794922575,-6.82672646426949,-2.77008946623598,1.15178311719197,1.5707963267949,3
31,12,-230.460480599618,-56.2080131188798,-7.72049491605625,-2.09617705625018,-1.93001637389589,-0.524439506991754,1.5707963267949,4
31,13,50,20,0,0,0,0,0,1
31.5,11,63.287462479804,5.86492788520697,-5.36782511067845,-5.9318170556053,-2.46064776314729,1.71616216766313,1.5707963267949,3
31.5,12,-234.320728057646,-57.2561016470049,-7.72044795721692,-2.09635000415127,-1.93001803675751,-0.524433387372194,1.5707963267949,4
31.5,13,50,20,0,0,0,0,0,1
32,11,60.6035499244648,2.89901935740432,-6.37959862909092,-4.82708207219447,-2.05477063916834,2.18584482990256,1.5707963267949,3
32,12,-238.180952036255,-58.3042766490805,-7.72040685037644,-2.0965013867538,-1.93001947219834,-0.524428104639005,1.5707963267949,4
32,13,50,20,0,0,0,0,0,1
32.5,11,57.4137506099193,0.485478321307088,-7.16847460542986,-3.55147459955821,-1.58092044643408,2.5496451796371,1.5707963267949,3
32.5,12,-242.041155461443,-59.3525273424574,-7.72037085913147,-2.09663392071043,-1.9300207118164,-0.52442354253002,1.5707963267949,4
32.5,13,50,20,0,0,0,0,0,1
33,11,53.8295133072044,-1.29025897847202,-7.70119025810707,-2.14925705816433,-1.06543130535442,2.80443508278776,1.5707963267949,3
33,12,-245.901340891009,-60.4008443028126,-7.72033934075824,-2.09674997640173,-1.93002178274173,-0.524419601218746,1.5707963267949,4
33,13,50,20,0,0,0,0,0,1
33.5,11,49.9789181781508,-2.36488750755418,-7.96673616870969,-0.672949038351994,-0.531091821205232,2.95261603962468,1.5707963267949,3
33.5,12,-249.761510561388,-61.4492192910135,-7.72031173415181,-2.09685162267572,-1.9300227082806,-0.524416194945593,1.5707963267949,4
33.5,13,50,20,0,0,0,0,0,1
34,11,45.995550093796,-2.70136202673018,-7.95722177234176,0.826209214285522,0.00282788980842097,2.99999866717291,1.5707963267949,3
34,12,-253.621666428464,-62.4976451023514,-7.72028754933835,-2.09694066571546,-1.93002350846478,-0.52441324999784,1.5707963267949,4
34,13,50,20,0,0,0,0,0,1
34.5,11,42.0169392076251,-2.28825741958742,-7.66414105771333,2.29367431155185,0.521144874091914,2.95438792649302,1.5707963267949,3
34.5,12,-257.481810203133,-63.5461154352091,-7.72026635835226,-2.09701868281958,-1.93002420052028,-0.524410702985802,1.5707963267949,4
34.5,13,50,20,0,0,0,0,0,1
35,11,38.1848686787684,-1.1414202638115,-7.10443140014803,3.67791441996558,1.01159006875848,2.8243026630992,1.5707963267949,3
35,12,-261.341943382309,-64.5946247766189,-7.72024778729831,-2.09708705177337,-1.93002479926755,-0.524408499370737,1.5707963267949,4
35,13,50,20,0,0,0,0,0,1
35.5,11,34.6326529786944,0.697536946171291,-6.30003605341236,4.93047114642246,1.4635403636334,2.61878781194961,1.5707963267949,3
35.5,12,-265.202067275958,-65.6431683025056,-7.7202315094428,-2.09714697639592,-1.93002531746346,-0.524406592206919,1.5707963267949,4
35.5,13,50,20,0,0,0,0,0,1
36,11,31.4826349519883,3.16277251938252,-5.28183610325453,6.00851124475581,1.86854722392398,2.34702604842085,1.5707963267949,3
36,12,-269.062183030679,-66.6917417907035,-7.7202172391984,-2.09719950876968,-1.93002576609369,-0.524404941066014,1.5707963267949,4
36,13,50,20,0,0,0,0,0,1
36.5,11,28.841716900361,6.16702814176043,-4.08815422594567,6.87655400799576,2.21962575478153,2.01823227323084,1.5707963267949,3
36.5,12,-272.922291650279,-67.7403415450884,-7.72020472688573,-2.09724556859022,-1.93002615462288,-0.524403511116775,1.5707963267949,4
36.5,13,50,20,0,0,0,0,0,1
37,11,26.7976397873882,9.60530514575831,-2.76288590221726,7.50776008482751,2.51097896965971,1.64164082975744,1.5707963267949,3
37,12,-276.782394013722,-68.7889643293835,-7.72019375416984,-2.09728596001523,-1.93002649120877,-0.52440227233715,1.5707963267949,4
37,13,50,20,0,0,0,0,0,1
37.5,11,25.4161968362795,13.3591851881721,-1.35341294813892,7.88468600464279,2.73780816433253,1.22654248002836,1.5707963267949,3
37.5,12,-280.642490890806,-69.8376073093911,-7.72018413008373,-2.09732138634101,-1.93002678288563,-0.524401198839346,1.5707963267949,4
37.5,13,50,20,0,0,0,0,0,1
38,11,24.7394903622101,17.3015281904935,0.0915213299949748,7.99947647325473,2.89619271267322,0.782347602449552,1.5707963267949,3
38,12,-284.502582955848,-70.8862680025616,-7.72017568756214,-2.09735246279077,-1.93002703572151,-0.524400268291344,1.5707963267949,4
38,13,50,20,0,0,0,0,0,1
38.5,11,24.7852510272076,21.3012664271208,1.52380369986563,7.85353565499488,2.98302752898559,0.318664025760877,1.5707963267949,3
38.5,12,-288.362670799629,-71.934944233957,-7.72016828041952,-2.09737972766123,-1.93002725495304,-0.524399461420792,1.5707963267949,4
38.5,13,50,20,0,0,0,0,0,1
39,11,25.5471528771404,25.2280342546183,2.89767230251052,7.4567751224818,2.99601298407699,-0.154616296819143,1.5707963267949,3
39,12,-292.222754939839,-72.9836340977876,-7.72016178071442,-2.09740365204136,-1.93002744510113,-0.524398761589315,1.5707963267949,4
39,13,50,20,0,0,0,0,0,1
39.5,11,26.9959890283956,28.9564218158592,4.17108236363818,6.82657102180491,2.93369848349911,-0.627226600133481,1.5707963267949,3
39.5,12,-296.082835830196,-74.0323359238083,-7.72015607645023,-2.09742464828862,-1.93002761007025,-0.524398154427071,1.5707963267949,4
39.5,13,50,20,0,0,0,0,0,1
40,11,29.0815302102147,32.3697073267616,5.30668810181965,5.98657342642732,2.79558614038289,-1.08843839131992,1.5707963267949,3
40,12,-299.942913868421,-75.0810482479526,-7.72015106956896,-2.09744307742385,-1.93002775323377,-0.524397627518851,1.5707963267949,4
40,13,50,20,0,0,0,0,0,1
40.5,11,31.7348742611245,35.3629940399753,6.27246508693819,4.96549914239662,2.58230403087205,-1.52699243355754,1.5707963267949,3
40.5,12,-303.802989403206,-76.1297697866645,-7.72014667420013,-2.09745925558441,-1.93002787750724,-0.524397170134324,1.5707963267949,4
40.5,13,50,20,0,0,0,0,0,1
41,11,34.8711068045936,37.8457436111736,7.04203818458878,3.79601082806589,2.29585815676208,-1.93107103029097,1.5707963267949,3
41,12,-307.663062740306,-77.1784994144567,-7.72014281513194,-2.09747345965726,-1.93002798541142,-0.524396772996114,1.5707963267949,4
41,13,50,20,0,0,0,0,0,1
41.5,11,38.392125896888,39.7437490252065,7.59480597417792,2.51374664884737,1.93996669326659,-2.28834639620323,1.5707963267949,3
41.5,12,-311.523134147872,-78.2272361442854,-7.72013942647632,-2.09748593219738,-1.93002807912647,-0.524396428080301,1.5707963267949,4
41.5,13,50,20,0,0,0,0,0,1
42,11,42.189528883977,41.0006223496302,7.91596219933449,1.15652170697636,1.52046712584987,-2.58615152673037,1.5707963267949,3
42,12,-315.38320386111,-79.275979110384,-7.72013645050273,-2.09749688572333,-1.93002816053864,-0.524396128444733,1.5707963267949,4
42,13,50,20,0,0,0,0,0,1
42.5,11,46.1475099836442,41.5788832031184,7.99650879128208,-0.236320018086489,1.04576432931212,-2.81182804729208,1.5707963267949,3
42.5,12,-319.243272086361,-80.3247275532457,-7.72013383661945,-2.09750650646986,-1.9300282312804,-0.52439586808122,1.5707963267949,4
42.5,13,50,20,0,0,0,0,0,1
43,11,50.1457643792853,41.4607231940752,7.8333340298507,-1.62446236545602,0.527254936151824,-2.95330361329538,1.5707963267949,3
43,12,-323.103339004671,-81.3734808064806,-7.7201315404832,-2.09751495766692,-1.93002829276504,-0.524395641788216,1.5707963267949,4
43,13,50,20,0,0,0,0,0,1
43.5,11,54.0624313942106,40.6484920113472,7.42939437658618,-2.96717023393496,-0.020375969969519,-2.99993080250992,1.5707963267949,3
43.5,12,-326.963404774913,-82.4222382853141,-7.72012952322096,-2.09752238240551,-1.93002834621649,-0.52439544506111,1.5707963267949,4
43.5,13,50,20,0,0,0,0,0,1
44,11,57.7771285825037,39.1649068943797,6.79399152421648,-4.22394118908805,-0.579125003134734,-2.94357167922648,1.5707963267949,3
44,12,-330.823469536523,-83.4709994765169,-7.72012775074958,-2.09752890614319,-1.93002839269502,-0.52439527399766,1.5707963267949,4
44,13,50,20,0,0,0,0,0,1
44.5,11,61.174124344612,37.0529362998356,5.94308254060042,-5.35534965390781,-1.12805850261272,-2.77983524955763,1.5707963267949,3
44.5,12,-334.683533411898,-84.5197639295885,-7.72012619318082,-2.09753463889476,-1.93002843311938,-0.524395125216424,1.5707963267949,4
44.5,13,50,20,0,0,0,0,0,1
45,11,64.1456656149122,34.3752614728817,4.89951097019724,-6.3241435983789,-1.64423432213883,-2.50928146964438,1.5707963267949,3
45,12,-338.543596508488,-85.5685312490358,-7.72012482430097,-2.09753967714843,-1.93002846828594,-0.524394995786405,1.5707963267949,4
45,13,50,20,0,0,0,0,0,1
45.5,11,66.5954211000108,31.2131896736923,3.69301539930462,-7.09659335600533,-2.10417535843629,-2.13832786563462,1.5707963267949,3
